transaction_id,user_id,age,age_group,gender,daily_screen_time_hours,screen_time_band,social_media_hours,gaming_hours,work_study_hours,sleep_hours,low_sleep_flag,notifications_per_day,app_opens_per_day,weekend_screen_time,weekend_to_daily_screen_time_ratio,stress_level,academic_work_impact,addiction_level_display,addicted_label,addiction_status,usage_component_total_hours,component_sum_exceeds_daily_screen_time,day_load_hours,day_load_exceeds_24_hours
TXN06469,U06469,31,28-35,Other,4.16,Up to 6h,3.3,2.58,1.34,5.01,True,46,28,5.3,1.274,Low,No,Mild,0,0 - Not addicted label,7.22,True,10.51,False
TXN06470,U06470,19,18-22,Other,5.63,Up to 6h,4.1,0.0,4.03,5.91,True,179,57,8.51,1.5115,Low,Yes,Moderate,1,1 - Addicted label,8.129999999999999,True,15.57,False
TXN06471,U06471,35,28-35,Male,7.52,6-8h,2.35,1.58,3.19,6.82,True,197,49,9.24,1.2287,Low,No,Mild,0,0 - Not addicted label,7.12,False,17.53,False
TXN06472,U06472,29,28-35,Male,8.08,8-10h,4.72,2.32,5.39,8.68,False,84,26,9.04,1.1188,Low,Yes,Moderate,1,1 - Addicted label,12.43,True,22.15,False
TXN06473,U06473,18,18-22,Other,3.45,Up to 6h,4.18,1.09,3.71,6.07,True,107,81,4.05,1.1739,Low,Yes,Severe,1,1 - Addicted label,8.98,True,13.23,False
TXN06474,U06474,21,18-22,Other,9.94,8-10h,4.52,2.04,4.79,7.27,False,90,95,11.67,1.174,Medium,No,Severe,1,1 - Addicted label,11.35,True,22.0,False
TXN06475,U06475,32,28-35,Other,8.59,8-10h,2.63,3.01,4.51,7.35,False,41,118,10.72,1.248,High,Yes,Severe,1,1 - Addicted label,10.149999999999999,True,20.45,False
TXN06476,U06476,26,23-27,Female,6.5,6-8h,2.66,2.51,1.51,6.44,True,190,35,8.28,1.2738,Low,No,Moderate,1,1 - Addicted label,6.68,True,14.450000000000001,False
TXN06477,U06477,35,28-35,Female,9.28,8-10h,1.32,1.48,4.01,6.78,True,101,37,10.76,1.1595,Low,No,Moderate,1,1 - Addicted label,6.81,False,20.07,False
TXN06478,U06478,32,28-35,Male,10.05,10h+,2.13,2.04,2.11,5.28,True,27,103,13.02,1.2955,Low,No,Moderate,1,1 - Addicted label,6.279999999999999,False,17.44,False
TXN06479,U06479,21,18-22,Female,10.89,10h+,1.48,2.68,4.73,6.6,True,187,75,13.39,1.2296,Low,Yes,Moderate,1,1 - Addicted label,8.89,False,22.220000000000002,False
TXN06480,U06480,19,18-22,Other,11.34,10h+,2.33,1.11,1.43,8.75,False,43,59,12.47,1.0996,Low,Yes,Severe,1,1 - Addicted label,4.87,False,21.52,False
TXN06481,U06481,23,23-27,Other,3.26,Up to 6h,4.61,2.44,0.58,5.67,True,58,113,6.09,1.8681,High,No,Moderate,1,1 - Addicted label,7.630000000000001,True,9.51,False
TXN06482,U06482,25,23-27,Other,6.41,6-8h,3.07,3.98,2.19,8.52,False,112,48,9.12,1.4228,Medium,Yes,Moderate,1,1 - Addicted label,9.24,True,17.12,False
TXN06483,U06483,18,18-22,Other,4.87,Up to 6h,4.27,3.72,0.64,5.52,True,63,138,7.21,1.4805,Medium,No,Severe,1,1 - Addicted label,8.63,True,11.030000000000001,False
TXN06484,U06484,30,28-35,Male,5.9,Up to 6h,1.36,2.96,3.12,6.71,True,204,156,8.5,1.4407,Low,Yes,None,0,0 - Not addicted label,7.44,True,15.73,False
TXN06485,U06485,28,28-35,Other,11.76,10h+,5.8,0.85,0.62,5.61,True,116,94,14.26,1.2126,Low,No,Severe,1,1 - Addicted label,7.27,False,17.990000000000002,False
TXN06486,U06486,18,18-22,Male,4.49,Up to 6h,0.95,2.26,4.92,7.32,False,178,29,6.98,1.5546,High,Yes,Mild,0,0 - Not addicted label,8.129999999999999,True,16.73,False
TXN06487,U06487,21,18-22,Other,3.18,Up to 6h,3.03,0.53,4.22,5.09,True,227,26,5.14,1.6164,Medium,Yes,None,0,0 - Not addicted label,7.779999999999999,True,12.489999999999998,False
TXN06488,U06488,31,28-35,Other,9.19,8-10h,5.25,1.09,3.29,5.16,True,178,38,10.3,1.1208,Low,No,Moderate,1,1 - Addicted label,9.629999999999999,True,17.64,False
TXN06489,U06489,21,18-22,Female,7.62,6-8h,5.67,1.93,3.07,5.28,True,175,64,8.7,1.1417,Low,No,Severe,1,1 - Addicted label,10.67,True,15.97,False
TXN06490,U06490,20,18-22,Other,4.71,Up to 6h,5.91,3.42,1.13,7.16,False,117,180,6.73,1.4289,Medium,No,Severe,1,1 - Addicted label,10.46,True,13.0,False
TXN06491,U06491,20,18-22,Male,9.61,8-10h,3.02,0.24,3.51,6.04,True,107,141,11.09,1.154,Medium,Yes,Severe,1,1 - Addicted label,6.77,False,19.159999999999997,False
TXN06492,U06492,29,28-35,Other,5.0,Up to 6h,5.46,1.06,4.06,7.64,False,135,74,6.93,1.386,Low,No,Severe,1,1 - Addicted label,10.579999999999998,True,16.7,False
TXN06493,U06493,32,28-35,Female,11.71,10h+,2.04,2.69,3.88,8.11,False,129,20,14.04,1.199,High,Yes,Severe,1,1 - Addicted label,8.61,False,23.7,False
TXN06494,U06494,18,18-22,Male,10.7,10h+,1.92,1.28,1.7,4.87,True,182,21,13.58,1.2692,Medium,No,Severe,1,1 - Addicted label,4.9,False,17.27,False
TXN06495,U06495,21,18-22,Female,11.44,10h+,3.96,2.91,4.25,7.5,False,163,140,13.76,1.2028,High,No,Moderate,1,1 - Addicted label,11.120000000000001,False,23.189999999999998,False
TXN06496,U06496,28,28-35,Female,3.08,Up to 6h,5.22,0.82,4.58,8.7,False,115,87,4.86,1.5779,High,Yes,Severe,1,1 - Addicted label,10.620000000000001,True,16.36,False
TXN06497,U06497,23,23-27,Male,5.87,Up to 6h,3.9,1.96,3.52,5.45,True,57,70,7.84,1.3356,Low,Yes,None,0,0 - Not addicted label,9.379999999999999,True,14.84,False
TXN06498,U06498,28,28-35,Male,6.03,6-8h,2.42,0.62,5.47,8.06,False,241,175,8.63,1.4312,Low,No,Mild,0,0 - Not addicted label,8.51,True,19.56,False
TXN06499,U06499,29,28-35,Male,9.27,8-10h,3.49,3.92,0.73,6.68,True,220,160,10.98,1.1845,Low,Yes,Moderate,1,1 - Addicted label,8.14,False,16.68,False
TXN06500,U06500,35,28-35,Male,8.21,8-10h,3.57,2.02,0.55,6.83,True,163,100,8.83,1.0755,Low,Yes,Moderate,1,1 - Addicted label,6.14,False,15.590000000000002,False
TXN06501,U06501,25,23-27,Female,4.16,Up to 6h,0.67,1.6,3.59,4.63,True,78,141,5.35,1.2861,Medium,Yes,None,0,0 - Not addicted label,5.859999999999999,True,12.379999999999999,False
TXN06502,U06502,18,18-22,Other,7.05,6-8h,4.85,2.01,5.59,7.22,False,197,88,9.64,1.3674,Medium,No,Moderate,1,1 - Addicted label,12.45,True,19.86,False
TXN06503,U06503,21,18-22,Female,3.43,Up to 6h,1.69,2.31,1.83,7.12,False,232,178,5.8,1.691,High,Yes,Mild,0,0 - Not addicted label,5.83,True,12.38,False
TXN06504,U06504,30,28-35,Male,3.02,Up to 6h,3.22,2.3,0.95,7.22,False,84,165,3.95,1.3079,Medium,Yes,None,0,0 - Not addicted label,6.47,True,11.19,False
TXN06505,U06505,33,28-35,Male,10.84,10h+,5.72,3.17,0.8,5.89,True,167,160,12.57,1.1596,Low,No,Severe,1,1 - Addicted label,9.690000000000001,False,17.53,False
TXN06506,U06506,21,18-22,Other,5.68,Up to 6h,5.47,0.88,1.04,8.54,False,180,124,7.4,1.3028,Medium,Yes,Moderate,1,1 - Addicted label,7.39,True,15.259999999999998,False
TXN06507,U06507,20,18-22,Female,3.51,Up to 6h,2.22,3.78,1.59,7.92,False,95,57,5.87,1.6724,Medium,No,None,0,0 - Not addicted label,7.59,True,13.02,False
TXN06508,U06508,29,28-35,Other,6.35,6-8h,1.96,0.38,4.0,5.31,True,222,94,7.31,1.1512,High,Yes,Moderate,1,1 - Addicted label,6.34,False,15.66,False
TXN06509,U06509,28,28-35,Other,10.71,10h+,2.69,2.03,2.12,6.32,True,187,151,12.06,1.1261,High,No,Moderate,1,1 - Addicted label,6.84,False,19.150000000000002,False
TXN06510,U06510,35,28-35,Female,11.44,10h+,1.83,0.06,5.81,5.04,True,65,135,14.27,1.2474,Low,No,Moderate,1,1 - Addicted label,7.699999999999999,False,22.29,False
TXN06511,U06511,22,18-22,Male,11.22,10h+,5.18,0.26,2.26,8.3,False,134,45,12.77,1.1381,High,Yes,Moderate,1,1 - Addicted label,7.699999999999999,False,21.78,False
TXN06512,U06512,21,18-22,Female,11.05,10h+,1.11,1.12,5.59,8.9,False,73,23,11.78,1.0661,Medium,No,Moderate,1,1 - Addicted label,7.82,False,25.540000000000003,True
TXN06513,U06513,29,28-35,Other,7.03,6-8h,0.7,0.41,1.85,7.46,False,25,52,9.45,1.3442,High,No,Moderate,1,1 - Addicted label,2.96,False,16.34,False
TXN06514,U06514,21,18-22,Male,9.04,8-10h,1.2,3.07,2.01,5.76,True,56,151,10.1,1.1173,Medium,Yes,Moderate,1,1 - Addicted label,6.279999999999999,False,16.81,False
TXN06515,U06515,28,28-35,Female,5.39,Up to 6h,0.71,2.03,5.49,5.07,True,173,134,7.4,1.3729,Medium,No,Mild,0,0 - Not addicted label,8.23,True,15.950000000000001,False
TXN06516,U06516,22,18-22,Female,6.7,6-8h,4.47,2.85,5.84,5.41,True,111,121,9.26,1.3821,Low,Yes,Severe,1,1 - Addicted label,13.16,True,17.95,False
TXN06517,U06517,20,18-22,Other,11.05,10h+,4.5,1.24,4.4,6.16,True,131,47,13.42,1.2145,Medium,No,Moderate,1,1 - Addicted label,10.14,False,21.61,False
TXN06518,U06518,20,18-22,Female,6.64,6-8h,4.2,3.73,2.81,5.49,True,240,86,8.58,1.2922,Medium,Yes,Severe,1,1 - Addicted label,10.74,True,14.94,False
TXN06519,U06519,30,28-35,Female,5.27,Up to 6h,2.98,2.86,3.27,4.75,True,236,165,7.91,1.5009,High,Yes,None,0,0 - Not addicted label,9.11,True,13.29,False
TXN06520,U06520,28,28-35,Female,7.25,6-8h,1.96,2.52,4.89,5.74,True,193,66,9.96,1.3738,High,No,Mild,0,0 - Not addicted label,9.370000000000001,True,17.88,False
TXN06521,U06521,24,23-27,Female,9.82,8-10h,1.56,1.67,4.24,6.69,True,91,144,10.58,1.0774,High,No,Severe,1,1 - Addicted label,7.470000000000001,False,20.75,False
TXN06522,U06522,25,23-27,Female,3.93,Up to 6h,5.24,0.58,4.55,5.31,True,58,104,5.84,1.486,Medium,No,Moderate,1,1 - Addicted label,10.370000000000001,True,13.79,False
TXN06523,U06523,33,28-35,Other,5.86,Up to 6h,1.55,0.42,4.89,5.82,True,198,35,8.79,1.5,Medium,No,Mild,0,0 - Not addicted label,6.859999999999999,True,16.57,False
TXN06524,U06524,28,28-35,Other,9.64,8-10h,0.63,3.85,5.6,5.99,True,206,109,10.83,1.1234,Low,No,Severe,1,1 - Addicted label,10.08,True,21.23,False
TXN06525,U06525,31,28-35,Male,4.08,Up to 6h,1.94,0.61,5.65,5.54,True,55,155,5.0,1.2255,High,No,Mild,0,0 - Not addicted label,8.2,True,15.270000000000001,False
TXN06526,U06526,22,18-22,Other,5.24,Up to 6h,2.29,0.92,2.03,5.31,True,50,72,7.99,1.5248,Low,No,Mild,0,0 - Not addicted label,5.24,False,12.58,False
TXN06527,U06527,33,28-35,Female,4.97,Up to 6h,2.3,3.68,3.99,8.94,False,33,171,6.91,1.3903,High,Yes,Mild,0,0 - Not addicted label,9.97,True,17.9,False
TXN06528,U06528,29,28-35,Other,7.92,6-8h,3.91,3.85,1.85,5.67,True,58,146,8.53,1.077,Low,No,Mild,0,0 - Not addicted label,9.61,True,15.44,False
TXN06529,U06529,27,23-27,Male,6.29,6-8h,2.92,2.37,4.35,6.7,True,108,87,8.84,1.4054,High,No,Moderate,1,1 - Addicted label,9.64,True,17.34,False
TXN06530,U06530,29,28-35,Male,5.25,Up to 6h,5.61,1.54,5.58,6.44,True,23,128,7.79,1.4838,High,Yes,Severe,1,1 - Addicted label,12.73,True,17.270000000000003,False
TXN06531,U06531,32,28-35,Female,5.55,Up to 6h,4.36,1.53,5.12,8.36,False,165,126,6.68,1.2036,Medium,Yes,Moderate,1,1 - Addicted label,11.010000000000002,True,19.03,False
TXN06532,U06532,33,28-35,Male,10.92,10h+,2.09,2.45,2.59,6.27,True,91,123,12.12,1.1099,High,No,Moderate,1,1 - Addicted label,7.13,False,19.779999999999998,False
TXN06533,U06533,32,28-35,Male,11.33,10h+,5.3,1.12,2.75,4.77,True,240,107,13.53,1.1942,Low,No,Moderate,1,1 - Addicted label,9.17,False,18.85,False
TXN06534,U06534,27,23-27,Other,7.37,6-8h,1.58,3.52,2.32,4.52,True,88,21,10.26,1.3921,High,Yes,Mild,0,0 - Not addicted label,7.42,True,14.21,False
TXN06535,U06535,32,28-35,Other,9.65,8-10h,5.38,1.59,3.59,5.93,True,150,170,10.42,1.0798,High,Yes,Moderate,1,1 - Addicted label,10.559999999999999,True,19.17,False
TXN06536,U06536,20,18-22,Male,10.64,10h+,1.96,0.11,3.74,5.91,True,223,151,11.4,1.0714,Medium,Yes,Moderate,1,1 - Addicted label,5.8100000000000005,False,20.29,False
TXN06537,U06537,32,28-35,Female,3.02,Up to 6h,5.92,2.45,3.35,5.94,True,237,75,3.98,1.3179,Medium,Yes,Moderate,1,1 - Addicted label,11.72,True,12.31,False
TXN06538,U06538,20,18-22,Female,10.18,10h+,3.72,0.6,3.28,8.17,False,206,141,11.53,1.1326,Low,No,Severe,1,1 - Addicted label,7.6,False,21.630000000000003,False
TXN06539,U06539,35,28-35,Male,10.34,10h+,2.41,2.64,2.73,5.62,True,172,142,13.14,1.2708,High,No,Severe,1,1 - Addicted label,7.780000000000001,False,18.69,False
TXN06540,U06540,28,28-35,Other,5.74,Up to 6h,1.05,1.84,4.7,7.22,False,245,45,7.28,1.2683,Medium,No,None,0,0 - Not addicted label,7.59,True,17.66,False
TXN06541,U06541,30,28-35,Female,4.96,Up to 6h,5.64,1.24,3.72,7.44,False,100,172,7.83,1.5786,Low,No,Moderate,1,1 - Addicted label,10.6,True,16.12,False
TXN06542,U06542,29,28-35,Other,10.07,10h+,4.04,2.69,4.06,7.03,False,34,85,12.08,1.1996,Medium,Yes,Moderate,1,1 - Addicted label,10.79,True,21.16,False
TXN06543,U06543,26,23-27,Other,4.01,Up to 6h,0.56,0.03,3.89,6.9,True,138,179,4.93,1.2294,High,Yes,Mild,0,0 - Not addicted label,4.48,True,14.8,False
TXN06544,U06544,27,23-27,Other,7.05,6-8h,1.6,0.77,1.2,6.19,True,197,112,8.61,1.2213,High,No,Mild,0,0 - Not addicted label,3.5700000000000003,False,14.44,False
TXN06545,U06545,34,28-35,Other,4.8,Up to 6h,3.1,0.02,3.69,6.73,True,76,42,7.24,1.5083,Low,No,Mild,0,0 - Not addicted label,6.8100000000000005,True,15.22,False
TXN06546,U06546,33,28-35,Female,3.41,Up to 6h,2.43,1.18,3.95,6.72,True,146,94,4.06,1.1906,Low,No,Mild,0,0 - Not addicted label,7.5600000000000005,True,14.079999999999998,False
TXN06547,U06547,21,18-22,Female,6.74,6-8h,0.66,1.81,4.69,7.13,False,242,148,8.14,1.2077,Medium,No,Mild,0,0 - Not addicted label,7.16,True,18.560000000000002,False
TXN06548,U06548,29,28-35,Other,6.47,6-8h,2.81,0.74,3.47,8.71,False,214,91,7.09,1.0958,High,Yes,Moderate,1,1 - Addicted label,7.02,True,18.65,False
TXN06549,U06549,22,18-22,Female,6.98,6-8h,4.69,3.53,0.71,5.9,True,227,26,8.81,1.2622,Medium,Yes,Severe,1,1 - Addicted label,8.93,True,13.59,False
TXN06550,U06550,20,18-22,Male,8.81,8-10h,4.16,1.93,1.55,4.58,True,58,137,11.05,1.2543,Medium,No,Severe,1,1 - Addicted label,7.64,False,14.940000000000001,False
TXN06551,U06551,22,18-22,Other,9.68,8-10h,2.47,0.12,0.71,7.96,False,222,83,11.86,1.2252,Medium,No,Severe,1,1 - Addicted label,3.3000000000000003,False,18.35,False
TXN06552,U06552,18,18-22,Female,10.33,10h+,3.19,1.12,5.01,6.05,True,202,62,11.26,1.09,Low,No,Moderate,1,1 - Addicted label,9.32,False,21.39,False
TXN06553,U06553,26,23-27,Other,4.73,Up to 6h,2.14,0.54,4.22,7.11,False,189,71,5.62,1.1882,Low,No,None,0,0 - Not addicted label,6.9,True,16.06,False
TXN06554,U06554,29,28-35,Female,8.16,8-10h,2.68,2.98,2.98,4.66,True,150,149,9.56,1.1716,Medium,Yes,Moderate,1,1 - Addicted label,8.64,True,15.8,False
TXN06555,U06555,26,23-27,Male,8.43,8-10h,4.14,2.52,0.58,7.55,False,84,36,10.69,1.2681,Medium,No,Severe,1,1 - Addicted label,7.24,False,16.56,False
TXN06556,U06556,27,23-27,Male,6.83,6-8h,1.68,3.04,2.16,6.92,True,206,88,9.41,1.3777,High,No,Mild,0,0 - Not addicted label,6.88,True,15.91,False
TXN06557,U06557,34,28-35,Female,8.13,8-10h,2.13,2.56,2.9,6.35,True,201,90,9.86,1.2128,High,Yes,Severe,1,1 - Addicted label,7.59,False,17.38,False
TXN06558,U06558,33,28-35,Female,3.88,Up to 6h,5.74,2.28,1.15,7.88,False,243,26,5.47,1.4098,Medium,No,Moderate,1,1 - Addicted label,9.17,True,12.91,False
TXN06559,U06559,21,18-22,Female,5.01,Up to 6h,4.6,0.12,1.35,7.44,False,142,150,6.31,1.2595,Medium,Yes,Severe,1,1 - Addicted label,6.07,True,13.799999999999999,False
TXN06560,U06560,18,18-22,Male,10.56,10h+,3.6,0.77,2.54,7.7,False,147,35,12.22,1.1572,Low,Yes,Moderate,1,1 - Addicted label,6.91,False,20.8,False
TXN06561,U06561,25,23-27,Male,11.68,10h+,1.16,0.58,2.56,4.82,True,52,180,14.11,1.208,High,Yes,Moderate,1,1 - Addicted label,4.3,False,19.06,False
TXN06562,U06562,21,18-22,Male,8.4,8-10h,3.84,3.84,5.59,6.85,True,196,136,9.53,1.1345,Medium,Yes,Moderate,1,1 - Addicted label,13.27,True,20.84,False
TXN06563,U06563,26,23-27,Female,6.71,6-8h,0.66,1.83,2.97,6.27,True,88,43,9.62,1.4337,Low,Yes,Mild,0,0 - Not addicted label,5.460000000000001,False,15.950000000000001,False
TXN06564,U06564,29,28-35,Male,6.82,6-8h,5.73,2.98,3.94,9.0,False,234,87,9.08,1.3314,Medium,Yes,Moderate,1,1 - Addicted label,12.65,True,19.76,False
TXN06565,U06565,34,28-35,Other,7.59,6-8h,4.9,2.25,3.47,5.81,True,141,135,10.23,1.3478,Low,Yes,Moderate,1,1 - Addicted label,10.620000000000001,True,16.869999999999997,False
TXN06566,U06566,20,18-22,Other,7.99,6-8h,4.31,3.56,4.37,5.91,True,81,23,10.92,1.3667,High,No,Moderate,1,1 - Addicted label,12.239999999999998,True,18.27,False
TXN06567,U06567,18,18-22,Other,5.33,Up to 6h,4.39,1.62,5.11,6.92,True,160,53,5.96,1.1182,Medium,Yes,Moderate,1,1 - Addicted label,11.120000000000001,True,17.36,False
TXN06568,U06568,22,18-22,Other,5.97,Up to 6h,5.81,3.4,3.73,7.4,False,80,60,6.63,1.1106,Medium,No,Severe,1,1 - Addicted label,12.94,True,17.1,False
TXN06569,U06569,31,28-35,Female,10.68,10h+,5.8,2.23,4.71,8.48,False,41,94,12.2,1.1423,High,No,Moderate,1,1 - Addicted label,12.739999999999998,True,23.87,False
TXN06570,U06570,20,18-22,Other,10.27,10h+,2.5,1.68,2.8,6.02,True,70,171,11.11,1.0818,Low,Yes,Moderate,1,1 - Addicted label,6.9799999999999995,False,19.09,False
TXN06571,U06571,22,18-22,Male,11.69,10h+,5.07,1.0,3.38,7.47,False,32,130,14.68,1.2558,High,Yes,Severe,1,1 - Addicted label,9.45,False,22.54,False
TXN06572,U06572,32,28-35,Male,7.43,6-8h,0.62,2.25,1.81,5.25,True,65,61,9.25,1.245,Low,Yes,Mild,0,0 - Not addicted label,4.68,False,14.49,False
TXN06573,U06573,29,28-35,Female,11.37,10h+,1.58,2.74,3.39,8.44,False,137,42,13.29,1.1689,Low,Yes,Severe,1,1 - Addicted label,7.710000000000001,False,23.2,False
TXN06574,U06574,20,18-22,Male,6.95,6-8h,3.8,2.06,0.73,5.88,True,172,131,9.19,1.3223,Low,Yes,Mild,0,0 - Not addicted label,6.59,False,13.56,False
TXN06575,U06575,30,28-35,Female,3.11,Up to 6h,3.14,3.61,5.07,7.1,False,153,131,3.7,1.1897,Low,No,Mild,0,0 - Not addicted label,11.82,True,15.28,False
TXN06576,U06576,29,28-35,Other,7.27,6-8h,4.46,3.96,2.74,6.6,True,131,69,8.07,1.11,Medium,Yes,Moderate,1,1 - Addicted label,11.16,True,16.61,False
TXN06577,U06577,21,18-22,Male,9.41,8-10h,5.68,2.47,4.84,5.34,True,207,73,11.37,1.2083,High,No,Moderate,1,1 - Addicted label,12.99,True,19.59,False
TXN06578,U06578,19,18-22,Other,6.17,6-8h,5.53,1.71,1.13,8.24,False,188,118,7.2,1.1669,High,No,Severe,1,1 - Addicted label,8.370000000000001,True,15.54,False
TXN06579,U06579,34,28-35,Other,8.98,8-10h,4.86,0.14,3.97,8.49,False,237,168,10.71,1.1927,Low,No,Moderate,1,1 - Addicted label,8.97,False,21.439999999999998,False
TXN06580,U06580,19,18-22,Male,11.8,10h+,2.48,3.54,3.21,5.07,True,124,177,13.29,1.1263,Low,No,Severe,1,1 - Addicted label,9.23,False,20.080000000000002,False
TXN06581,U06581,29,28-35,Female,9.75,8-10h,2.93,0.52,5.63,6.65,True,168,39,12.63,1.2954,Medium,Yes,Severe,1,1 - Addicted label,9.08,False,22.029999999999998,False
TXN06582,U06582,35,28-35,Female,11.06,10h+,1.01,2.74,2.86,5.8,True,119,25,13.12,1.1863,Low,Yes,Moderate,1,1 - Addicted label,6.609999999999999,False,19.72,False
TXN06583,U06583,32,28-35,Female,4.54,Up to 6h,2.65,0.55,1.31,6.56,True,33,90,5.93,1.3062,High,Yes,None,0,0 - Not addicted label,4.51,False,12.41,False
TXN06584,U06584,35,28-35,Other,6.34,6-8h,4.22,2.05,0.84,7.72,False,137,118,8.4,1.3249,High,No,Moderate,1,1 - Addicted label,7.109999999999999,True,14.899999999999999,False
TXN06585,U06585,33,28-35,Male,4.39,Up to 6h,1.06,0.12,3.79,6.47,True,42,133,5.31,1.2096,High,No,Mild,0,0 - Not addicted label,4.970000000000001,True,14.649999999999999,False
TXN06586,U06586,35,28-35,Male,11.55,10h+,2.52,1.31,3.79,8.33,False,108,66,12.74,1.103,Low,Yes,Severe,1,1 - Addicted label,7.62,False,23.67,False
TXN06587,U06587,21,18-22,Male,5.64,Up to 6h,5.28,0.31,4.43,4.76,True,204,109,7.01,1.2429,High,No,Severe,1,1 - Addicted label,10.02,True,14.829999999999998,False
TXN06588,U06588,23,23-27,Female,11.23,10h+,4.62,3.16,1.07,5.16,True,61,120,13.46,1.1986,Low,Yes,Severe,1,1 - Addicted label,8.85,False,17.46,False
TXN06589,U06589,21,18-22,Male,8.54,8-10h,2.77,2.87,2.47,7.9,False,21,72,9.91,1.1604,Medium,Yes,Severe,1,1 - Addicted label,8.110000000000001,False,18.909999999999997,False
TXN06590,U06590,30,28-35,Other,10.27,10h+,1.93,1.91,5.17,6.28,True,180,101,11.94,1.1626,Low,No,Severe,1,1 - Addicted label,9.01,False,21.72,False
TXN06591,U06591,26,23-27,Male,8.24,8-10h,1.45,0.2,1.21,8.5,False,187,112,9.68,1.1748,Medium,Yes,Moderate,1,1 - Addicted label,2.86,False,17.950000000000003,False
TXN06592,U06592,31,28-35,Male,9.92,8-10h,4.45,1.91,3.6,8.94,False,58,126,11.46,1.1552,Medium,Yes,Severe,1,1 - Addicted label,9.96,True,22.46,False
TXN06593,U06593,35,28-35,Male,4.23,Up to 6h,1.63,2.42,1.03,8.43,False,26,55,6.31,1.4917,Medium,Yes,Mild,0,0 - Not addicted label,5.08,True,13.69,False
TXN06594,U06594,24,23-27,Female,10.87,10h+,5.5,0.58,3.72,4.92,True,145,175,11.85,1.0902,Medium,Yes,Severe,1,1 - Addicted label,9.8,False,19.509999999999998,False
TXN06595,U06595,23,23-27,Female,7.34,6-8h,2.14,0.19,4.57,4.72,True,65,41,9.4,1.2807,Low,No,Mild,0,0 - Not addicted label,6.9,False,16.63,False
TXN06596,U06596,27,23-27,Male,11.91,10h+,5.88,1.82,5.67,8.39,False,157,55,13.05,1.0957,High,Yes,Moderate,1,1 - Addicted label,13.370000000000001,True,25.97,True
TXN06597,U06597,20,18-22,Male,7.03,6-8h,3.96,3.35,4.38,7.57,False,140,82,7.81,1.111,Low,Yes,Mild,0,0 - Not addicted label,11.690000000000001,True,18.98,False
TXN06598,U06598,27,23-27,Male,7.18,6-8h,5.86,2.71,5.84,6.85,True,223,112,7.89,1.0989,Medium,No,Severe,1,1 - Addicted label,14.41,True,19.869999999999997,False
TXN06599,U06599,34,28-35,Female,5.15,Up to 6h,2.67,1.7,2.07,5.01,True,226,68,7.92,1.5379,Medium,No,Mild,0,0 - Not addicted label,6.4399999999999995,True,12.23,False
TXN06600,U06600,32,28-35,Male,4.39,Up to 6h,2.52,3.98,4.5,5.92,True,203,109,5.68,1.2938,Low,No,None,0,0 - Not addicted label,11.0,True,14.809999999999999,False
TXN06601,U06601,24,23-27,Other,7.66,6-8h,3.69,0.55,1.09,8.57,False,169,46,10.33,1.3486,High,Yes,Moderate,1,1 - Addicted label,5.33,False,17.32,False
TXN06602,U06602,25,23-27,Other,3.93,Up to 6h,4.98,0.73,1.27,6.86,True,28,76,5.07,1.2901,Low,Yes,Severe,1,1 - Addicted label,6.98,True,12.06,False
TXN06603,U06603,19,18-22,Male,7.5,6-8h,0.75,1.56,0.98,4.89,True,60,108,9.98,1.3307,High,No,Mild,0,0 - Not addicted label,3.29,False,13.370000000000001,False
TXN06604,U06604,33,28-35,Male,11.22,10h+,5.67,0.06,3.08,7.97,False,37,64,13.56,1.2086,High,Yes,Moderate,1,1 - Addicted label,8.809999999999999,False,22.270000000000003,False
TXN06605,U06605,21,18-22,Male,10.0,8-10h,5.35,0.71,4.03,6.57,True,159,92,10.65,1.065,High,Yes,Severe,1,1 - Addicted label,10.09,True,20.6,False
TXN06606,U06606,26,23-27,Other,9.85,8-10h,3.81,3.86,3.38,6.1,True,179,155,11.81,1.199,High,Yes,Moderate,1,1 - Addicted label,11.05,True,19.33,False
TXN06607,U06607,29,28-35,Male,7.72,6-8h,1.49,3.04,2.25,6.0,True,222,18,10.5,1.3601,High,Yes,Moderate,1,1 - Addicted label,6.78,False,15.969999999999999,False
TXN06608,U06608,19,18-22,Male,7.36,6-8h,4.46,0.95,2.4,7.85,False,158,97,9.0,1.2228,High,No,Moderate,1,1 - Addicted label,7.8100000000000005,True,17.61,False
TXN06609,U06609,23,23-27,Male,9.48,8-10h,2.42,0.81,2.8,7.14,False,152,94,11.29,1.1909,High,Yes,Severe,1,1 - Addicted label,6.029999999999999,False,19.42,False
TXN06610,U06610,19,18-22,Male,9.27,8-10h,5.22,0.07,2.96,8.25,False,30,37,12.22,1.3182,High,No,Severe,1,1 - Addicted label,8.25,False,20.48,False
TXN06611,U06611,25,23-27,Other,8.23,8-10h,3.38,0.16,4.76,6.07,True,180,142,11.13,1.3524,High,No,Severe,1,1 - Addicted label,8.3,True,19.060000000000002,False
TXN06612,U06612,24,23-27,Male,8.97,8-10h,1.3,2.31,1.58,4.65,True,147,94,9.88,1.1014,Low,Yes,Moderate,1,1 - Addicted label,5.19,False,15.200000000000001,False
